sprint_id,issue_id,issue_type,story_id,epic_id,criteria_count,requirement_basis,requirements,governing_adrs,conflicts,redundancies,missing,impossible,cycles,status
SPRINT-005,ISSUE-0286,STORY,STORY-0176,EPIC-029,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0287,STORY,STORY-0177,EPIC-029,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0288,STORY,STORY-0178,EPIC-030,4,MIXED,REQ-EPIC-016/REQ-EPIC-038,ADR-036/ADR-046/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0289,STORY,STORY-0179,EPIC-030,4,DERIVED_CONTROL,,ADR-036/ADR-046/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0290,STORY,STORY-0180,EPIC-030,4,MIXED,REQ-EPIC-037,ADR-036/ADR-046/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0291,STORY,STORY-0181,EPIC-030,4,DERIVED_CONTROL,,ADR-036/ADR-046/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0292,STORY,STORY-0182,EPIC-030,4,DERIVED_CONTROL,,ADR-036/ADR-046/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0293,STORY,STORY-0183,EPIC-030,4,DERIVED_CONTROL,,ADR-036/ADR-046/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0294,STORY,STORY-0184,EPIC-030,4,DERIVED_CONTROL,,ADR-036/ADR-046/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0295,STORY,STORY-0185,EPIC-031,4,MIXED,REQ-FS-001/REQ-TOOL-008/REQ-TOOL-009,ADR-002/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0296,STORY,STORY-0186,EPIC-031,4,DERIVED_CONTROL,,ADR-002/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0297,STORY,STORY-0187,EPIC-031,4,DERIVED_CONTROL,,ADR-002/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0298,STORY,STORY-0188,EPIC-031,4,DERIVED_CONTROL,,ADR-002/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0299,STORY,STORY-0189,EPIC-031,4,MIXED,REQ-FS1-005/REQ-FS1-007,ADR-002/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0300,STORY,STORY-0190,EPIC-031,4,DERIVED_CONTROL,,ADR-002/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0301,STORY,STORY-0191,EPIC-032,4,MIXED,REQ-ANC-005/REQ-RMR-002,ADR-002/ADR-044/ADR-049/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0302,STORY,STORY-0192,EPIC-032,4,MIXED,REQ-MSK-003/REQ-MTD-001/REQ-UX-001,ADR-002/ADR-044/ADR-049/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0303,STORY,STORY-0193,EPIC-032,4,DERIVED_CONTROL,,ADR-002/ADR-044/ADR-049/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0304,STORY,STORY-0194,EPIC-032,4,DERIVED_CONTROL,,ADR-002/ADR-044/ADR-049/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0305,STORY,STORY-0195,EPIC-032,4,DERIVED_CONTROL,,ADR-002/ADR-044/ADR-049/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0306,STORY,STORY-0196,EPIC-032,4,DERIVED_CONTROL,,ADR-002/ADR-044/ADR-049/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0307,STORY,STORY-0197,EPIC-033,4,MIXED,REQ-AI-011,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0308,STORY,STORY-0198,EPIC-033,4,MIXED,REQ-SRC-004/REQ-UX-002,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0309,STORY,STORY-0199,EPIC-033,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0310,STORY,STORY-0200,EPIC-033,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0311,STORY,STORY-0201,EPIC-033,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0312,STORY,STORY-0202,EPIC-033,4,DERIVED_CONTROL,,ADR-051/ADR-044/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0313,STORY,STORY-0203,EPIC-034,4,MIXED,REQ-BEX-001/REQ-CAT-001/REQ-EPIC-037/REQ-EPIC-062/REQ-QUAL-003,ADR-046/ADR-039/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0314,STORY,STORY-0204,EPIC-034,4,DERIVED_CONTROL,,ADR-046/ADR-039/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0315,STORY,STORY-0205,EPIC-034,4,DERIVED_CONTROL,,ADR-046/ADR-039/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0316,STORY,STORY-0206,EPIC-034,4,DERIVED_CONTROL,,ADR-046/ADR-039/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0317,STORY,STORY-0207,EPIC-034,4,DERIVED_CONTROL,,ADR-046/ADR-039/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0318,STORY,STORY-0208,EPIC-034,4,DERIVED_CONTROL,,ADR-046/ADR-039/ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0319,STORY,STORY-0209,EPIC-035,4,DERIVED_CONTROL,,ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0320,STORY,STORY-0210,EPIC-035,4,MIXED,REQ-EPIC-035,ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0321,STORY,STORY-0211,EPIC-035,4,DERIVED_CONTROL,,ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0322,STORY,STORY-0212,EPIC-035,4,DERIVED_CONTROL,,ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0323,STORY,STORY-0213,EPIC-035,4,DERIVED_CONTROL,,ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0324,STORY,STORY-0214,EPIC-035,4,DERIVED_CONTROL,,ADR-048/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0325,STORY,STORY-0215,EPIC-036,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0326,STORY,STORY-0216,EPIC-036,4,MIXED,REQ-AI-016/REQ-EPIC-038/REQ-UX-003,ADR-051/ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0327,STORY,STORY-0217,EPIC-036,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0328,STORY,STORY-0218,EPIC-036,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-009,ISSUE-0329,STORY,STORY-0219,EPIC-036,4,DERIVED_CONTROL,,ADR-051/ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0330,STORY,STORY-0220,EPIC-037,4,MIXED,REQ-BEX-003/REQ-BEX-005/REQ-GCP-002/REQ-PROV-001,ADR-018/ADR-046/ADR-039/ADR-048/ADR-041/ADR-050/ADR-053/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0331,STORY,STORY-0221,EPIC-037,4,DERIVED_CONTROL,,ADR-018/ADR-046/ADR-039/ADR-048/ADR-041/ADR-050/ADR-053/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0332,STORY,STORY-0222,EPIC-037,4,DERIVED_CONTROL,,ADR-018/ADR-046/ADR-039/ADR-048/ADR-041/ADR-050/ADR-053/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0333,STORY,STORY-0223,EPIC-037,4,MIXED,REQ-BEX-001/REQ-EPIC-037/REQ-QUAL-002/REQ-QUAL-003/REQ-RMR-003,ADR-018/ADR-046/ADR-039/ADR-048/ADR-041/ADR-050/ADR-053/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0334,STORY,STORY-0224,EPIC-037,4,DERIVED_CONTROL,,ADR-018/ADR-046/ADR-039/ADR-048/ADR-041/ADR-050/ADR-053/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0335,STORY,STORY-0225,EPIC-037,4,DERIVED_CONTROL,,ADR-018/ADR-046/ADR-039/ADR-048/ADR-041/ADR-050/ADR-053/ADR-026/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0336,STORY,STORY-0226,EPIC-038,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0337,STORY,STORY-0227,EPIC-038,4,MIXED,REQ-QUAL-005,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0338,STORY,STORY-0228,EPIC-038,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0339,STORY,STORY-0229,EPIC-038,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0340,STORY,STORY-0230,EPIC-038,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0341,STORY,STORY-0231,EPIC-038,4,DERIVED_CONTROL,,ADR-046/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0342,STORY,STORY-0232,EPIC-039,4,MIXED,REQ-AIE-001/REQ-AIE-005/REQ-OBS-002/REQ-RUNTIME-010/REQ-WORKER-001/REQ-WORKER-010,ADR-002/ADR-018/ADR-036/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0343,STORY,STORY-0233,EPIC-039,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0344,STORY,STORY-0234,EPIC-039,4,MIXED,REQ-EPIC-018/REQ-OBS-001/REQ-WORKER-002/REQ-WORKER-004/REQ-WORKER-005/REQ-WORKER-006/REQ-WORKER-007/REQ-WORKER-008/REQ-WORKER-009,ADR-002/ADR-018/ADR-036/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0345,STORY,STORY-0235,EPIC-039,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0346,STORY,STORY-0236,EPIC-039,4,MIXED,REQ-LOG-001/REQ-RUNTIME-009,ADR-002/ADR-018/ADR-036/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0347,STORY,STORY-0237,EPIC-039,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-036/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0348,STORY,STORY-0238,EPIC-040,4,MIXED,REQ-OUT-001/REQ-SCH-004,ADR-039/ADR-041/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0349,STORY,STORY-0239,EPIC-040,4,MIXED,REQ-NFR-001/REQ-RMQ-001/REQ-SCL-001,ADR-039/ADR-041/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0350,STORY,STORY-0240,EPIC-040,4,MIXED,REQ-RES-001/REQ-SMO-001/REQ-SMO-003,ADR-039/ADR-041/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0351,STORY,STORY-0241,EPIC-040,4,DERIVED_CONTROL,,ADR-039/ADR-041/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0352,STORY,STORY-0242,EPIC-040,4,MIXED,REQ-SRP-001,ADR-039/ADR-041/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-011,ISSUE-0353,STORY,STORY-0243,EPIC-040,4,DERIVED_CONTROL,,ADR-039/ADR-041/ADR-050/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0354,STORY,STORY-0244,EPIC-041,4,MIXED,REQ-NET-001,ADR-002/ADR-018/ADR-028/ADR-034/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0355,STORY,STORY-0245,EPIC-041,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-028/ADR-034/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0356,STORY,STORY-0246,EPIC-041,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-028/ADR-034/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0357,STORY,STORY-0247,EPIC-041,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-028/ADR-034/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0358,STORY,STORY-0248,EPIC-041,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-028/ADR-034/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-002,ISSUE-0359,STORY,STORY-0249,EPIC-041,4,DERIVED_CONTROL,,ADR-002/ADR-018/ADR-028/ADR-034/ADR-047/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0360,STORY,STORY-0250,EPIC-042,4,DERIVED_CONTROL,,ADR-034/ADR-047/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0361,STORY,STORY-0251,EPIC-042,4,MIXED,REQ-CIT-001/REQ-EPIC-042/REQ-EPIC-043/REQ-OSS-001/REQ-PUB-004,ADR-034/ADR-047/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0362,STORY,STORY-0252,EPIC-042,4,DERIVED_CONTROL,,ADR-034/ADR-047/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0363,STORY,STORY-0253,EPIC-042,4,DERIVED_CONTROL,,ADR-034/ADR-047/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0364,STORY,STORY-0254,EPIC-042,4,DERIVED_CONTROL,,ADR-034/ADR-047/ADR-054/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0365,STORY,STORY-0255,EPIC-043,4,DERIVED_CONTROL,,ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0366,STORY,STORY-0256,EPIC-043,4,MIXED,REQ-SRG-003/REQ-TOOL-008/REQ-TOOL-010,ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0367,STORY,STORY-0257,EPIC-043,4,MIXED,REQ-SRG-004,ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0368,STORY,STORY-0258,EPIC-043,4,DERIVED_CONTROL,,ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0369,STORY,STORY-0259,EPIC-043,4,DERIVED_CONTROL,,ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-012,ISSUE-0370,STORY,STORY-0260,EPIC-043,4,DERIVED_CONTROL,,ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0371,STORY,STORY-0261,EPIC-044,4,MIXED,REQ-ART-002/REQ-CRS-006/REQ-OUT-001,ADR-018/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0372,STORY,STORY-0262,EPIC-044,4,MIXED,REQ-RAS-001/REQ-RAS-002,ADR-018/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0373,STORY,STORY-0263,EPIC-044,4,DERIVED_CONTROL,,ADR-018/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0374,STORY,STORY-0264,EPIC-044,4,DERIVED_CONTROL,,ADR-018/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0375,STORY,STORY-0265,EPIC-044,4,DERIVED_CONTROL,,ADR-018/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0376,STORY,STORY-0266,EPIC-044,4,DERIVED_CONTROL,,ADR-018/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0377,STORY,STORY-0267,EPIC-044,4,DERIVED_CONTROL,,ADR-018/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0378,STORY,STORY-0268,EPIC-045,4,MIXED,REQ-MSK-003,ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0379,STORY,STORY-0269,EPIC-045,4,MIXED,REQ-MSK-001/REQ-MSK-002/REQ-RAS-001,ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0380,STORY,STORY-0270,EPIC-045,4,DERIVED_CONTROL,,ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0381,STORY,STORY-0271,EPIC-045,4,DERIVED_CONTROL,,ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0382,STORY,STORY-0272,EPIC-045,4,DERIVED_CONTROL,,ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0383,STORY,STORY-0273,EPIC-045,4,DERIVED_CONTROL,,ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0384,STORY,STORY-0274,EPIC-045,4,DERIVED_CONTROL,,ADR-044/ADR-041/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0385,STORY,STORY-0275,EPIC-046,4,MIXED,REQ-ART-002,ADR-051/ADR-018/ADR-041/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0386,STORY,STORY-0276,EPIC-046,4,MIXED,REQ-AI-017/REQ-ANC-004/REQ-RAS-005,ADR-051/ADR-018/ADR-041/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0387,STORY,STORY-0277,EPIC-046,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-041/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0388,STORY,STORY-0278,EPIC-046,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-041/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0389,STORY,STORY-0279,EPIC-046,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-041/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0390,STORY,STORY-0280,EPIC-046,4,MIXED,REQ-ART-003,ADR-051/ADR-018/ADR-041/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0391,STORY,STORY-0281,EPIC-046,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-041/ADR-049/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0392,STORY,STORY-0282,EPIC-047,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0393,STORY,STORY-0283,EPIC-047,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0394,STORY,STORY-0284,EPIC-047,4,MIXED,REQ-MAT-001,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0395,STORY,STORY-0285,EPIC-047,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0396,STORY,STORY-0286,EPIC-047,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0397,STORY,STORY-0287,EPIC-047,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0398,STORY,STORY-0288,EPIC-047,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0399,STORY,STORY-0289,EPIC-048,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0400,STORY,STORY-0290,EPIC-048,4,MIXED,REQ-MTD-001,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0401,STORY,STORY-0291,EPIC-048,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0402,STORY,STORY-0292,EPIC-048,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0403,STORY,STORY-0293,EPIC-048,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0404,STORY,STORY-0294,EPIC-048,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-005,ISSUE-0405,STORY,STORY-0295,EPIC-048,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0406,STORY,STORY-0296,EPIC-049,4,MIXED,REQ-EPIC-017/REQ-PROV-001/REQ-RET-001,ADR-051/ADR-018/ADR-036/ADR-047/ADR-048/ADR-027/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0407,STORY,STORY-0297,EPIC-049,4,MIXED,REQ-BKP-001/REQ-CAC-001/REQ-RMQ-002/REQ-SDR-004/REQ-SRG-004,ADR-051/ADR-018/ADR-036/ADR-047/ADR-048/ADR-027/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0408,STORY,STORY-0298,EPIC-049,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-036/ADR-047/ADR-048/ADR-027/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0409,STORY,STORY-0299,EPIC-049,4,MIXED,REQ-EPIC-070/REQ-REV-003,ADR-051/ADR-018/ADR-036/ADR-047/ADR-048/ADR-027/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0410,STORY,STORY-0300,EPIC-049,4,MIXED,REQ-AI-009,ADR-051/ADR-018/ADR-036/ADR-047/ADR-048/ADR-027/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-010,ISSUE-0411,STORY,STORY-0301,EPIC-049,4,DERIVED_CONTROL,,ADR-051/ADR-018/ADR-036/ADR-047/ADR-048/ADR-027/ADR-050/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0412,STORY,STORY-0302,EPIC-050,4,MIXED,REQ-AI-005/REQ-AIE-001/REQ-AIE-005/REQ-SDR-002,ADR-051/ADR-039/ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0413,STORY,STORY-0303,EPIC-050,4,DERIVED_CONTROL,,ADR-051/ADR-039/ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0414,STORY,STORY-0304,EPIC-050,4,DERIVED_CONTROL,,ADR-051/ADR-039/ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0415,STORY,STORY-0305,EPIC-050,4,DERIVED_CONTROL,,ADR-051/ADR-039/ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0416,STORY,STORY-0306,EPIC-050,4,DERIVED_CONTROL,,ADR-051/ADR-039/ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0417,STORY,STORY-0307,EPIC-050,4,MIXED,REQ-AI-001/REQ-AIE-003/REQ-AIE-007/REQ-MCH-001/REQ-SDR-003,ADR-051/ADR-039/ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0418,STORY,STORY-0308,EPIC-050,4,DERIVED_CONTROL,,ADR-051/ADR-039/ADR-044/ADR-053/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0419,STORY,STORY-0309,EPIC-051,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0420,STORY,STORY-0310,EPIC-051,4,MIXED,REQ-EST-001,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0421,STORY,STORY-0311,EPIC-051,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0422,STORY,STORY-0312,EPIC-051,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0423,STORY,STORY-0313,EPIC-051,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0424,STORY,STORY-0314,EPIC-051,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
SPRINT-006,ISSUE-0425,STORY,STORY-0315,EPIC-051,4,DERIVED_CONTROL,,ADR-044/ADR-007/ADR-008,0,0,0,0,0,PASS
