sprint,bounded_context,epic_id,story_id,issue_id,task_id,role,governing_adrs,requirements,status
SPRINT-006,BC-005,EPIC-060,STORY-0377,ISSUE-0487,TASK-0377,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-005,EPIC-060,STORY-0378,ISSUE-0488,TASK-0378,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-010,BC-013,EPIC-061,STORY-0379,ISSUE-0489,TASK-0379,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012,REQ-PUB-003,PASS
SPRINT-010,BC-013,EPIC-061,STORY-0380,ISSUE-0490,TASK-0380,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-047,REQ-CAC-001,PASS
SPRINT-010,BC-013,EPIC-061,STORY-0381,ISSUE-0491,TASK-0381,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-010,BC-013,EPIC-061,STORY-0382,ISSUE-0492,TASK-0382,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-010,BC-013,EPIC-061,STORY-0383,ISSUE-0493,TASK-0383,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-010,BC-013,EPIC-061,STORY-0384,ISSUE-0494,TASK-0384,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-009,BC-011,EPIC-062,STORY-0385,ISSUE-0495,TASK-0385,Product Owner,ADR-002/ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,REQ-EPIC-062,PASS
SPRINT-009,BC-011,EPIC-062,STORY-0386,ISSUE-0496,TASK-0386,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-048,REQ-REV-003,PASS
SPRINT-009,BC-011,EPIC-062,STORY-0387,ISSUE-0497,TASK-0387,Frontend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-014,,PASS
SPRINT-009,BC-011,EPIC-062,STORY-0388,ISSUE-0498,TASK-0388,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-048,REQ-REV-004,PASS
SPRINT-009,BC-011,EPIC-062,STORY-0389,ISSUE-0499,TASK-0389,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-009,BC-011,EPIC-062,STORY-0390,ISSUE-0500,TASK-0390,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-011,EPIC-063,STORY-0391,ISSUE-0501,TASK-0391,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-048,REQ-CRS-001/REQ-GCP-002,PASS
SPRINT-006,BC-011,EPIC-063,STORY-0392,ISSUE-0502,TASK-0392,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-011,EPIC-063,STORY-0393,ISSUE-0503,TASK-0393,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-011,EPIC-063,STORY-0394,ISSUE-0504,TASK-0394,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-011,EPIC-063,STORY-0395,ISSUE-0505,TASK-0395,Geoprocessamento,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,,PASS
SPRINT-006,BC-011,EPIC-063,STORY-0396,ISSUE-0506,TASK-0396,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-006,BC-011,EPIC-063,STORY-0397,ISSUE-0507,TASK-0397,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-009,BC-011,EPIC-064,STORY-0398,ISSUE-0508,TASK-0398,Product Owner,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-009,BC-011,EPIC-064,STORY-0399,ISSUE-0509,TASK-0399,Frontend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-048,REQ-REV-004,PASS
SPRINT-009,BC-011,EPIC-064,STORY-0400,ISSUE-0510,TASK-0400,Frontend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,,PASS
SPRINT-009,BC-011,EPIC-064,STORY-0401,ISSUE-0511,TASK-0401,Frontend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,,PASS
SPRINT-009,BC-011,EPIC-064,STORY-0402,ISSUE-0512,TASK-0402,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-009,BC-011,EPIC-064,STORY-0403,ISSUE-0513,TASK-0403,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-065,STORY-0404,ISSUE-0514,TASK-0404,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-038/ADR-046,REQ-BEX-003/REQ-BEX-005,PASS
SPRINT-004,BC-010,EPIC-065,STORY-0405,ISSUE-0515,TASK-0405,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-038/ADR-039,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010,PASS
SPRINT-004,BC-010,EPIC-065,STORY-0406,ISSUE-0516,TASK-0406,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-037/ADR-038/ADR-040,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009,PASS
SPRINT-004,BC-010,EPIC-065,STORY-0407,ISSUE-0517,TASK-0407,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-039,REQ-BEX-001,PASS
SPRINT-004,BC-010,EPIC-065,STORY-0408,ISSUE-0518,TASK-0408,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-004,BC-010,EPIC-065,STORY-0409,ISSUE-0519,TASK-0409,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-065,STORY-0410,ISSUE-0520,TASK-0410,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-066,STORY-0411,ISSUE-0521,TASK-0411,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-038/ADR-046/ADR-048,REQ-ANC-008/REQ-BEX-003/REQ-BEX-005,PASS
SPRINT-004,BC-010,EPIC-066,STORY-0412,ISSUE-0522,TASK-0412,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-038/ADR-039,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010,PASS
SPRINT-004,BC-010,EPIC-066,STORY-0413,ISSUE-0523,TASK-0413,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-037/ADR-038/ADR-040,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009,PASS
SPRINT-004,BC-010,EPIC-066,STORY-0414,ISSUE-0524,TASK-0414,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-039,REQ-BEX-001,PASS
SPRINT-004,BC-010,EPIC-066,STORY-0415,ISSUE-0525,TASK-0415,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-004,BC-010,EPIC-066,STORY-0416,ISSUE-0526,TASK-0416,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-066,STORY-0417,ISSUE-0527,TASK-0417,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-067,STORY-0418,ISSUE-0528,TASK-0418,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-038/ADR-046,REQ-BEX-003/REQ-BEX-005,PASS
SPRINT-004,BC-010,EPIC-067,STORY-0419,ISSUE-0529,TASK-0419,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-038/ADR-039,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010,PASS
SPRINT-004,BC-010,EPIC-067,STORY-0420,ISSUE-0530,TASK-0420,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-037/ADR-038/ADR-040,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009,PASS
SPRINT-004,BC-010,EPIC-067,STORY-0421,ISSUE-0531,TASK-0421,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-039,REQ-BEX-001,PASS
SPRINT-004,BC-010,EPIC-067,STORY-0422,ISSUE-0532,TASK-0422,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-004,BC-010,EPIC-067,STORY-0423,ISSUE-0533,TASK-0423,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-067,STORY-0424,ISSUE-0534,TASK-0424,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-068,STORY-0425,ISSUE-0535,TASK-0425,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-038/ADR-039/ADR-046,REQ-BEX-003/REQ-BEX-005/REQ-SCH-004,PASS
SPRINT-004,BC-010,EPIC-068,STORY-0426,ISSUE-0536,TASK-0426,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-038/ADR-039,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010,PASS
SPRINT-004,BC-010,EPIC-068,STORY-0427,ISSUE-0537,TASK-0427,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-038/ADR-040,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009/REQ-SCH-001/REQ-SCH-003,PASS
SPRINT-004,BC-010,EPIC-068,STORY-0428,ISSUE-0538,TASK-0428,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-039,REQ-BEX-001/REQ-SCH-002,PASS
SPRINT-004,BC-010,EPIC-068,STORY-0429,ISSUE-0539,TASK-0429,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-004,BC-010,EPIC-068,STORY-0430,ISSUE-0540,TASK-0430,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-068,STORY-0431,ISSUE-0541,TASK-0431,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-069,STORY-0432,ISSUE-0542,TASK-0432,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-038/ADR-046,REQ-BEX-003/REQ-BEX-005,PASS
SPRINT-004,BC-010,EPIC-069,STORY-0433,ISSUE-0543,TASK-0433,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-030/ADR-038/ADR-039,REQ-BEX-002/REQ-BEX-004/REQ-BEX-006/REQ-BEX-010/REQ-SMO-004,PASS
SPRINT-004,BC-010,EPIC-069,STORY-0434,ISSUE-0544,TASK-0434,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-038/ADR-039/ADR-040,REQ-BEX-007/REQ-BEX-008/REQ-BEX-009/REQ-SMO-001/REQ-SMO-002/REQ-SMO-003,PASS
SPRINT-004,BC-010,EPIC-069,STORY-0435,ISSUE-0545,TASK-0435,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-039,REQ-BEX-001,PASS
SPRINT-004,BC-010,EPIC-069,STORY-0436,ISSUE-0546,TASK-0436,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-004,BC-010,EPIC-069,STORY-0437,ISSUE-0547,TASK-0437,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-004,BC-010,EPIC-069,STORY-0438,ISSUE-0548,TASK-0438,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-010,BC-012,EPIC-070,STORY-0439,ISSUE-0549,TASK-0439,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-010,BC-012,EPIC-070,STORY-0440,ISSUE-0550,TASK-0440,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-010,BC-012,EPIC-070,STORY-0441,ISSUE-0551,TASK-0441,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-010,BC-012,EPIC-070,STORY-0442,ISSUE-0552,TASK-0442,Frontend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014,,PASS
SPRINT-010,BC-012,EPIC-070,STORY-0443,ISSUE-0553,TASK-0443,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-010,BC-012,EPIC-070,STORY-0444,ISSUE-0554,TASK-0444,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-013,EPIC-071,STORY-0445,ISSUE-0555,TASK-0445,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-035,REQ-SCM-004/REQ-UPG-001,PASS
SPRINT-011,BC-013,EPIC-071,STORY-0446,ISSUE-0556,TASK-0446,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018,REQ-BKP-001,PASS
SPRINT-011,BC-013,EPIC-071,STORY-0447,ISSUE-0557,TASK-0447,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-013,EPIC-071,STORY-0448,ISSUE-0558,TASK-0448,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-013,EPIC-071,STORY-0449,ISSUE-0559,TASK-0449,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-025/ADR-030/ADR-031/ADR-032,REQ-BKP-002,PASS
SPRINT-011,BC-013,EPIC-071,STORY-0450,ISSUE-0560,TASK-0450,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-072,STORY-0451,ISSUE-0561,TASK-0451,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-033/ADR-034/ADR-035,REQ-SCM-004/REQ-UPG-001/REQ-UPG-004,PASS
SPRINT-011,BC-014,EPIC-072,STORY-0452,ISSUE-0562,TASK-0452,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-027/ADR-033/ADR-034,REQ-EPIC-039,PASS
SPRINT-011,BC-014,EPIC-072,STORY-0453,ISSUE-0563,TASK-0453,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-025/ADR-033/ADR-034,REQ-BKP-002,PASS
SPRINT-011,BC-014,EPIC-072,STORY-0454,ISSUE-0564,TASK-0454,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-072,STORY-0455,ISSUE-0565,TASK-0455,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-014,EPIC-072,STORY-0456,ISSUE-0566,TASK-0456,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-013,EPIC-073,STORY-0457,ISSUE-0567,TASK-0457,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012,REQ-RET-001,PASS
SPRINT-011,BC-013,EPIC-073,STORY-0458,ISSUE-0568,TASK-0458,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,REQ-GC-001,PASS
SPRINT-011,BC-013,EPIC-073,STORY-0459,ISSUE-0569,TASK-0459,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-013,EPIC-073,STORY-0460,ISSUE-0570,TASK-0460,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-053,REQ-SRP-004,PASS
SPRINT-011,BC-013,EPIC-073,STORY-0461,ISSUE-0571,TASK-0461,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-013,EPIC-073,STORY-0462,ISSUE-0572,TASK-0462,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-013,EPIC-074,STORY-0463,ISSUE-0573,TASK-0463,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011,,PASS
SPRINT-011,BC-013,EPIC-074,STORY-0464,ISSUE-0574,TASK-0464,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,REQ-GC-001,PASS
SPRINT-011,BC-013,EPIC-074,STORY-0465,ISSUE-0575,TASK-0465,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-013,EPIC-074,STORY-0466,ISSUE-0576,TASK-0466,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-013,EPIC-074,STORY-0467,ISSUE-0577,TASK-0467,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-013,EPIC-074,STORY-0468,ISSUE-0578,TASK-0468,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-075,STORY-0469,ISSUE-0579,TASK-0469,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-033/ADR-034/ADR-055,REQ-AUD-001,PASS
SPRINT-011,BC-014,EPIC-075,STORY-0470,ISSUE-0580,TASK-0470,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-033/ADR-034/ADR-035/ADR-039,REQ-INS-004/REQ-RMQ-004/REQ-SMO-004/REQ-UPG-003,PASS
SPRINT-011,BC-014,EPIC-075,STORY-0471,ISSUE-0581,TASK-0471,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-075,STORY-0472,ISSUE-0582,TASK-0472,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-075,STORY-0473,ISSUE-0583,TASK-0473,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-014,EPIC-075,STORY-0474,ISSUE-0584,TASK-0474,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-076,STORY-0475,ISSUE-0585,TASK-0475,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032/ADR-034/ADR-055,REQ-INS-002/REQ-LOG-001/REQ-RUNTIME-009,PASS
SPRINT-011,BC-014,EPIC-076,STORY-0476,ISSUE-0586,TASK-0476,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-053,REQ-SRP-004,PASS
SPRINT-011,BC-014,EPIC-076,STORY-0477,ISSUE-0587,TASK-0477,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-014,EPIC-076,STORY-0478,ISSUE-0588,TASK-0478,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-014,EPIC-076,STORY-0479,ISSUE-0589,TASK-0479,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-076,STORY-0480,ISSUE-0590,TASK-0480,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-077,STORY-0481,ISSUE-0591,TASK-0481,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-077,STORY-0482,ISSUE-0592,TASK-0482,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034/ADR-054,REQ-MET-001,PASS
SPRINT-011,BC-014,EPIC-077,STORY-0483,ISSUE-0593,TASK-0483,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-077,STORY-0484,ISSUE-0594,TASK-0484,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-077,STORY-0485,ISSUE-0595,TASK-0485,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-014,EPIC-077,STORY-0486,ISSUE-0596,TASK-0486,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-078,STORY-0487,ISSUE-0597,TASK-0487,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,REQ-EPIC-076,PASS
SPRINT-011,BC-014,EPIC-078,STORY-0488,ISSUE-0598,TASK-0488,Arquiteto,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-023/ADR-024/ADR-040/ADR-045,REQ-ARTLAYOUT-005/REQ-ARTLAYOUT-006/REQ-ARTLAYOUT-007/REQ-RUNTIME-004,PASS
SPRINT-011,BC-014,EPIC-078,STORY-0489,ISSUE-0599,TASK-0489,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-014,EPIC-078,STORY-0490,ISSUE-0600,TASK-0490,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-014,EPIC-078,STORY-0491,ISSUE-0601,TASK-0491,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-078,STORY-0492,ISSUE-0602,TASK-0492,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-079,STORY-0493,ISSUE-0603,TASK-0493,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-079,STORY-0494,ISSUE-0604,TASK-0494,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-079,STORY-0495,ISSUE-0605,TASK-0495,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-011,BC-014,EPIC-079,STORY-0496,ISSUE-0606,TASK-0496,QA,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-014,EPIC-079,STORY-0497,ISSUE-0607,TASK-0497,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,REQ-NET-001,PASS
SPRINT-011,BC-014,EPIC-079,STORY-0498,ISSUE-0608,TASK-0498,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-011,BC-015,EPIC-080,STORY-0499,ISSUE-0609,TASK-0499,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-015,EPIC-080,STORY-0500,ISSUE-0610,TASK-0500,Arquiteto,ADR-002/ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-024/ADR-033/ADR-034/ADR-052,REQ-AI-006/REQ-AI-015/REQ-EPIC-042/REQ-INS-004/REQ-SUP-001,PASS
SPRINT-011,BC-015,EPIC-080,STORY-0501,ISSUE-0611,TASK-0501,Backend,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016,,PASS
SPRINT-011,BC-015,EPIC-080,STORY-0502,ISSUE-0612,TASK-0502,Security,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032,,PASS
SPRINT-011,BC-015,EPIC-080,STORY-0503,ISSUE-0613,TASK-0503,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
SPRINT-011,BC-015,EPIC-080,STORY-0504,ISSUE-0614,TASK-0504,Reviewer,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008,,PASS
SPRINT-012,BC-015,EPIC-081,STORY-0505,ISSUE-0615,TASK-0505,Tech Lead,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-035,REQ-INS-001/REQ-UPG-001,PASS
SPRINT-012,BC-015,EPIC-081,STORY-0506,ISSUE-0616,TASK-0506,DevOps,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,,PASS
