sprint_id,issue_id,issue_type,story_id,criterion_id,criterion_text,basis_type,requirement_ids,adr_ids,conflict,redundancy,missing_requirement,impossible,cycle,status,notes
SPRINT-010,ISSUE-0853,STORY,STORY-0743,AC-ISSUE-0853-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-038/ADR-039/ADR-040/ADR-050,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-010,ISSUE-0853,STORY,STORY-0743,AC-ISSUE-0853-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-002/ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-038/ADR-039/ADR-040/ADR-050,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-010,ISSUE-0854,STORY,STORY-0744,AC-ISSUE-0854-01,"Cada requisito do slice possui evidência explícita: REQ-SCL-002, REQ-SCM-003, REQ-SDR-004, REQ-SRP-003.",DIRECT_REQUIREMENT,REQ-SCL-002/REQ-SCM-003/REQ-SDR-004/REQ-SRP-003,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-010,ISSUE-0854,STORY,STORY-0744,AC-ISSUE-0854-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-010,ISSUE-0854,STORY,STORY-0744,AC-ISSUE-0854-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-010,ISSUE-0854,STORY,STORY-0744,AC-ISSUE-0854-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0855,STORY,STORY-0745,AC-ISSUE-0855-01,"Cada requisito do slice possui evidência explícita: REQ-AIE-002, REQ-AIE-003, REQ-AIE-004, REQ-AIE-006, REQ-AIE-007, REQ-AIE-008, REQ-AIE-009, REQ-AIE-010, REQ-ARTLAYOUT-001, REQ-ARTLAYOUT-004.",DIRECT_REQUIREMENT,REQ-AIE-002/REQ-AIE-003/REQ-AIE-004/REQ-AIE-006/REQ-AIE-007/REQ-AIE-008/REQ-AIE-009/REQ-AIE-010/REQ-ARTLAYOUT-001/REQ-ARTLAYOUT-004,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-024/ADR-030/ADR-033/ADR-034/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0855,STORY,STORY-0745,AC-ISSUE-0855-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-024/ADR-030/ADR-033/ADR-034/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0855,STORY,STORY-0745,AC-ISSUE-0855-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-024/ADR-030/ADR-033/ADR-034/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0855,STORY,STORY-0745,AC-ISSUE-0855-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-024/ADR-030/ADR-033/ADR-034/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0856,STORY,STORY-0746,AC-ISSUE-0856-01,"Cada requisito do slice possui evidência explícita: REQ-ARTLAYOUT-008, REQ-ARTLAYOUT-009, REQ-MET-001, REQ-WORKER-003.",DIRECT_REQUIREMENT,REQ-ARTLAYOUT-008/REQ-ARTLAYOUT-009/REQ-MET-001/REQ-WORKER-003,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-023/ADR-033/ADR-034/ADR-037/ADR-054,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0856,STORY,STORY-0746,AC-ISSUE-0856-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-023/ADR-033/ADR-034/ADR-037/ADR-054,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0856,STORY,STORY-0746,AC-ISSUE-0856-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-023/ADR-033/ADR-034/ADR-037/ADR-054,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-011,ISSUE-0856,STORY,STORY-0746,AC-ISSUE-0856-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-010/ADR-011/ADR-023/ADR-033/ADR-034/ADR-037/ADR-054,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0857,STORY,STORY-0747,AC-ISSUE-0857-01,"Cada requisito do slice possui evidência explícita: REQ-AIE-001, REQ-AIE-002, REQ-AIE-003, REQ-AIE-004, REQ-AIE-005, REQ-AIE-006, REQ-AIE-007, REQ-AIE-008, REQ-AIE-009, REQ-AIE-010.",DIRECT_REQUIREMENT,REQ-AIE-001/REQ-AIE-002/REQ-AIE-003/REQ-AIE-004/REQ-AIE-005/REQ-AIE-006/REQ-AIE-007/REQ-AIE-008/REQ-AIE-009/REQ-AIE-010,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0857,STORY,STORY-0747,AC-ISSUE-0857-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0857,STORY,STORY-0747,AC-ISSUE-0857-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0857,STORY,STORY-0747,AC-ISSUE-0857-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-038/ADR-046/ADR-051/ADR-052/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0858,STORY,STORY-0748,AC-ISSUE-0858-01,"Cada requisito do slice possui evidência explícita: REQ-ARTLAYOUT-010, REQ-AUTH-IMPL-001, REQ-AUTH-IMPL-002, REQ-AUTH-IMPL-003, REQ-AUTH-IMPL-004, REQ-AUTH-IMPL-005, REQ-AUTH-IMPL-006, REQ-AUTH-IMPL-007, REQ-AUTH-IMPL-008, REQ-AUTH-IMPL-009.",DIRECT_REQUIREMENT,REQ-ARTLAYOUT-010/REQ-AUTH-IMPL-001/REQ-AUTH-IMPL-002/REQ-AUTH-IMPL-003/REQ-AUTH-IMPL-004/REQ-AUTH-IMPL-005/REQ-AUTH-IMPL-006/REQ-AUTH-IMPL-007/REQ-AUTH-IMPL-008/REQ-AUTH-IMPL-009,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-023/ADR-028/ADR-029/ADR-031/ADR-055,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0858,STORY,STORY-0748,AC-ISSUE-0858-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-023/ADR-028/ADR-029/ADR-031/ADR-055,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0858,STORY,STORY-0748,AC-ISSUE-0858-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-023/ADR-028/ADR-029/ADR-031/ADR-055,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0858,STORY,STORY-0748,AC-ISSUE-0858-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-023/ADR-028/ADR-029/ADR-031/ADR-055,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0859,STORY,STORY-0749,AC-ISSUE-0859-01,"Cada requisito do slice possui evidência explícita: REQ-AUTH-IMPL-010, REQ-EPIC-041, REQ-FS-001, REQ-SRC-002, REQ-SRC-003.",DIRECT_REQUIREMENT,REQ-AUTH-IMPL-010/REQ-EPIC-041/REQ-FS-001/REQ-SRC-002/REQ-SRC-003,ADR-002/ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-014/ADR-031/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0859,STORY,STORY-0749,AC-ISSUE-0859-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-002/ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-014/ADR-031/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0859,STORY,STORY-0749,AC-ISSUE-0859-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-002/ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-014/ADR-031/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-002,ISSUE-0859,STORY,STORY-0749,AC-ISSUE-0859-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-002/ADR-003/ADR-004/ADR-006/ADR-007/ADR-008/ADR-014/ADR-031/ADR-047,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0860,STORY,STORY-0750,AC-ISSUE-0860-01,"Cada requisito do slice possui evidência explícita: REQ-AI-008, REQ-AI-009, REQ-AI-012, REQ-AI-013, REQ-AI-015, REQ-AI-017, REQ-AIE-002, REQ-AIE-004, REQ-AIE-006, REQ-AIE-008.",DIRECT_REQUIREMENT,REQ-AI-008/REQ-AI-009/REQ-AI-012/REQ-AI-013/REQ-AI-015/REQ-AI-017/REQ-AIE-002/REQ-AIE-004/REQ-AIE-006/REQ-AIE-008,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-038/ADR-041/ADR-042/ADR-043/ADR-051/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0860,STORY,STORY-0750,AC-ISSUE-0860-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-038/ADR-041/ADR-042/ADR-043/ADR-051/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0860,STORY,STORY-0750,AC-ISSUE-0860-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-038/ADR-041/ADR-042/ADR-043/ADR-051/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0860,STORY,STORY-0750,AC-ISSUE-0860-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-038/ADR-041/ADR-042/ADR-043/ADR-051/ADR-052,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0861,STORY,STORY-0751,AC-ISSUE-0861-01,"Cada requisito do slice possui evidência explícita: REQ-AIE-009, REQ-AIE-010, REQ-EPIC-088, REQ-SCH-003, REQ-SDR-001.",DIRECT_REQUIREMENT,REQ-AIE-009/REQ-AIE-010/REQ-EPIC-088/REQ-SCH-003/REQ-SDR-001,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-037/ADR-041/ADR-042/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0861,STORY,STORY-0751,AC-ISSUE-0861-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-037/ADR-041/ADR-042/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0861,STORY,STORY-0751,AC-ISSUE-0861-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-037/ADR-041/ADR-042/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-006,ISSUE-0861,STORY,STORY-0751,AC-ISSUE-0861-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-030/ADR-037/ADR-041/ADR-042/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0862,STORY,STORY-0752,AC-ISSUE-0862-01,"Cada requisito do slice possui evidência explícita: REQ-DEL-001, REQ-DEL-002, REQ-ISM-003, REQ-SPRINT-001-001, REQ-SPRINT-001-002, REQ-SPRINT-001-003, REQ-SPRINT-001-005, REQ-SPRINT-001-006, REQ-SPRINT-001-007, REQ-SPRINT-001-008.",DIRECT_REQUIREMENT,REQ-DEL-001/REQ-DEL-002/REQ-ISM-003/REQ-SPRINT-001-001/REQ-SPRINT-001-002/REQ-SPRINT-001-003/REQ-SPRINT-001-005/REQ-SPRINT-001-006/REQ-SPRINT-001-007/REQ-SPRINT-001-008,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0862,STORY,STORY-0752,AC-ISSUE-0862-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0862,STORY,STORY-0752,AC-ISSUE-0862-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0862,STORY,STORY-0752,AC-ISSUE-0862-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-012/ADR-014/ADR-057,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0863,STORY,STORY-0753,AC-ISSUE-0863-01,"Cada requisito do slice possui evidência explícita: REQ-SPRINT-001-009, REQ-SPRINT-001-010.",DIRECT_REQUIREMENT,REQ-SPRINT-001-009/REQ-SPRINT-001-010,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-035,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0863,STORY,STORY-0753,AC-ISSUE-0863-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-035,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0863,STORY,STORY-0753,AC-ISSUE-0863-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-035,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0863,STORY,STORY-0753,AC-ISSUE-0863-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-014/ADR-035,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0864,STORY,STORY-0754,AC-ISSUE-0864-01,"Cada requisito do slice possui evidência explícita: REQ-ISM-001, REQ-ISM-002, REQ-ISM-003, REQ-ISM-005, REQ-ISM-007, REQ-ISM-008, REQ-ISM-009, REQ-ISM-010, REQ-ISS-001, REQ-ISS-003.",DIRECT_REQUIREMENT,REQ-ISM-001/REQ-ISM-002/REQ-ISM-003/REQ-ISM-005/REQ-ISM-007/REQ-ISM-008/REQ-ISM-009/REQ-ISM-010/REQ-ISS-001/REQ-ISS-003,ADR-003/ADR-006/ADR-007/ADR-008/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0864,STORY,STORY-0754,AC-ISSUE-0864-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0864,STORY,STORY-0754,AC-ISSUE-0864-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0864,STORY,STORY-0754,AC-ISSUE-0864-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0865,STORY,STORY-0755,AC-ISSUE-0865-01,"Cada requisito do slice possui evidência explícita: REQ-ISS-004, REQ-PLN-001, REQ-PLN-002, REQ-PLN-003, REQ-PLN-004, REQ-PLN-005, REQ-PLN-006, REQ-PLN-007, REQ-PLN-008, REQ-PLN-010.",DIRECT_REQUIREMENT,REQ-ISS-004/REQ-PLN-001/REQ-PLN-002/REQ-PLN-003/REQ-PLN-004/REQ-PLN-005/REQ-PLN-006/REQ-PLN-007/REQ-PLN-008/REQ-PLN-010,ADR-003/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0865,STORY,STORY-0755,AC-ISSUE-0865-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0865,STORY,STORY-0755,AC-ISSUE-0865-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0865,STORY,STORY-0755,AC-ISSUE-0865-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-012/ADR-016/ADR-037/ADR-040,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0866,STORY,STORY-0756,AC-ISSUE-0866-01,"Cada requisito do slice possui evidência explícita: REQ-PRJ-001, REQ-PRJ-002, REQ-PRJ-003, REQ-PRJ-005, REQ-PRJ-006, REQ-PRJ-007, REQ-PRJ-008, REQ-PRJ-009, REQ-PRJ-010, REQ-PRM-001.",DIRECT_REQUIREMENT,REQ-PRJ-001/REQ-PRJ-002/REQ-PRJ-003/REQ-PRJ-005/REQ-PRJ-006/REQ-PRJ-007/REQ-PRJ-008/REQ-PRJ-009/REQ-PRJ-010/REQ-PRM-001,ADR-003/ADR-006/ADR-007/ADR-008/ADR-022/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0866,STORY,STORY-0756,AC-ISSUE-0866-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-022/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0866,STORY,STORY-0756,AC-ISSUE-0866-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-022/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0866,STORY,STORY-0756,AC-ISSUE-0866-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-022/ADR-043/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0867,STORY,STORY-0757,AC-ISSUE-0867-01,"Cada requisito do slice possui evidência explícita: REQ-PRM-002, REQ-PRM-003, REQ-PRM-004, REQ-PRM-005, REQ-PRM-006, REQ-PRM-007, REQ-PRM-008, REQ-PRM-009, REQ-PRM-010, REQ-SPRINT-001-001.",DIRECT_REQUIREMENT,REQ-PRM-002/REQ-PRM-003/REQ-PRM-004/REQ-PRM-005/REQ-PRM-006/REQ-PRM-007/REQ-PRM-008/REQ-PRM-009/REQ-PRM-010/REQ-SPRINT-001-001,ADR-003/ADR-006/ADR-007/ADR-008/ADR-016/ADR-050/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0867,STORY,STORY-0757,AC-ISSUE-0867-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-016/ADR-050/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0867,STORY,STORY-0757,AC-ISSUE-0867-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-016/ADR-050/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0867,STORY,STORY-0757,AC-ISSUE-0867-04,"O handoff registra impacto em contratos, riscos e rollback.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-016/ADR-050/ADR-053,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0868,STORY,STORY-0758,AC-ISSUE-0868-01,"Cada requisito do slice possui evidência explícita: REQ-SPRINT-001-002, REQ-SPRINT-001-003, REQ-SPRINT-001-005, REQ-SPRINT-001-006, REQ-SPRINT-001-007, REQ-SPRINT-001-008, REQ-SPRINT-001-009, REQ-SPRINT-001-010.",DIRECT_REQUIREMENT,REQ-SPRINT-001-002/REQ-SPRINT-001-003/REQ-SPRINT-001-005/REQ-SPRINT-001-006/REQ-SPRINT-001-007/REQ-SPRINT-001-008/REQ-SPRINT-001-009/REQ-SPRINT-001-010,ADR-003/ADR-006/ADR-007/ADR-008/ADR-012/ADR-035,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0868,STORY,STORY-0758,AC-ISSUE-0868-02,"O write scope é estável, disjunto e não usa identificador de ticket em código de produção.",ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-012/ADR-035,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
SPRINT-001,ISSUE-0868,STORY,STORY-0758,AC-ISSUE-0868-03,Estados de falha aplicáveis são testados sem fallback silencioso.,ARCHITECTURAL_CONTROL,,ADR-003/ADR-006/ADR-007/ADR-008/ADR-012/ADR-035,NONE,NONE,NO,NO,NO,PASS,Critério revisado e rastreado na Fase B.
