sprint_id,issue_id,issue_type,story_id,task_id,epic_id,role,bounded_context,dependencies_status,dependencies_count,dependencies,files_status,allow_paths,api_applicability,api_status,api_contracts,database_applicability,database_status,database_authorities,frontend_applicability,frontend_status,frontend_authorities,geo_applicability,geo_status,geo_authorities,ai_applicability,ai_status,ai_authorities,tests_status,tests,artifacts_applicability,artifacts_status,artifact_kinds,evidence,criteria_status,criteria_count,criterion_ids,review_status,required_reviewers,overall_status
SPRINT-009,ISSUE-0850,Implementable story,STORY-0740,TASK-0740,EPIC-031,Frontend,BC-016,PASS,1,STORY-0185,PASS,src/frontend/src/contexts/operator_experience/features/react-typescript-vite-design-system-cliente-openapi-se/ux-parte-3/**,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-010/ADR-011/ADR-013/ADR-014,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,e2e_no_terminal_primary_workflow,EVIDENCE_ONLY,PASS,,evidence/implementation/react-typescript-vite-design-system-cliente-openap/ux-parte-3/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0850-01/AC-ISSUE-0850-02/AC-ISSUE-0850-03/AC-ISSUE-0850-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-009,ISSUE-0851,Implementable story,STORY-0741,TASK-0741,EPIC-034,Frontend,BC-016,PASS,1,STORY-0203,PASS,src/frontend/src/contexts/operator_experience/features/painel-de-qualidade-do-lote-busca-server-side-filtros/bat-bex-parte-1/**,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-010/ADR-011/ADR-012/ADR-014,NOT_APPLICABLE,PASS,ADR-046,NOT_APPLICABLE,PASS,,PASS,test_independent_components_partial_success_retry_subset/test_batch_execution_decision_02/test_batch_execution_decision_03/test_batch_execution_decision_04/test_batch_execution_decision_05/test_batch_execution_decision_06/test_batch_execution_decision_07/test_batch_execution_decision_08/test_batch_execution_decision_09/test_batch_execution_decision_10,EVIDENCE_ONLY,PASS,,evidence/implementation/painel-de-qualidade-do-lote-busca-server-side-filt/bat-bex-parte-1/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0851-01/AC-ISSUE-0851-02/AC-ISSUE-0851-03/AC-ISSUE-0851-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-009,ISSUE-0852,Implementable story,STORY-0742,TASK-0742,EPIC-034,Frontend,BC-016,PASS,1,STORY-0203,PASS,src/frontend/src/contexts/operator_experience/features/painel-de-qualidade-do-lote-busca-server-side-filtros/requirements-epic-qual-scl-parte-2/**,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-010/ADR-011/ADR-012/ADR-014,NOT_APPLICABLE,PASS,ADR-046,APPLICABLE,PASS,ADR-053,PASS,test_reviewable_gate_and_hard_gate_non_override/test_immutable_snapshots_current_view_historical_metrics/test_deformation_summary_heatmap_dense_consistency/test_server_pagination_filter_stream_export/test_stage_work_units_progress_eta_range_confidence_replanning_and_unknown_state/test_role_based_scheduler_diagnostics_safe_controls_and_append_only_audit,EVIDENCE_ONLY,PASS,,evidence/implementation/painel-de-qualidade-do-lote-busca-server-side-filt/requirements-epic-qual-scl-parte-2/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0852-01/AC-ISSUE-0852-02/AC-ISSUE-0852-03/AC-ISSUE-0852-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0037,Epic delivery envelope,,,EPIC-037,Backend,BC-012,PASS,1,,PASS,8 TaskEnvelopes filhos,APPLICABLE,PASS,12,APPLICABLE,PASS,,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,,PASS,29 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,8 evidence scopes,PASS,32,AC-ISSUE-0037-01/AC-ISSUE-0037-02/AC-ISSUE-0037-03/AC-ISSUE-0037-04/AC-ISSUE-0037-05/AC-ISSUE-0037-06,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0038,Epic delivery envelope,,,EPIC-038,Backend,BC-007,PASS,1,,PASS,6 TaskEnvelopes filhos,APPLICABLE,PASS,6,APPLICABLE,PASS,,APPLICABLE,PASS,,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,9 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,6 evidence scopes,PASS,24,AC-ISSUE-0038-01/AC-ISSUE-0038-02/AC-ISSUE-0038-03/AC-ISSUE-0038-04/AC-ISSUE-0038-05/AC-ISSUE-0038-06,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0049,Epic delivery envelope,,,EPIC-049,Backend,BC-013,PASS,1,,PASS,6 TaskEnvelopes filhos,APPLICABLE,PASS,10,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,,PASS,19 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,6 evidence scopes,PASS,24,AC-ISSUE-0049-01/AC-ISSUE-0049-02/AC-ISSUE-0049-03/AC-ISSUE-0049-04/AC-ISSUE-0049-05/AC-ISSUE-0049-06,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0061,Epic delivery envelope,,,EPIC-061,Backend,BC-013,PASS,1,,PASS,6 TaskEnvelopes filhos,APPLICABLE,PASS,10,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,11 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,6 evidence scopes,PASS,24,AC-ISSUE-0061-01/AC-ISSUE-0061-02/AC-ISSUE-0061-03/AC-ISSUE-0061-04/AC-ISSUE-0061-05/AC-ISSUE-0061-06,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0070,Epic delivery envelope,,,EPIC-070,Backend,BC-012,PASS,1,,PASS,6 TaskEnvelopes filhos,APPLICABLE,PASS,12,APPLICABLE,PASS,,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,8 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,6 evidence scopes,PASS,24,AC-ISSUE-0070-01/AC-ISSUE-0070-02/AC-ISSUE-0070-03/AC-ISSUE-0070-04/AC-ISSUE-0070-05/AC-ISSUE-0070-06,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0105,Epic delivery envelope,,,EPIC-105,Backend,BC-013,PASS,0,,PASS,6 TaskEnvelopes filhos,APPLICABLE,PASS,10,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,,PASS,13 testes declarados,PRODUCT_AND_EVIDENCE,PASS,,6 evidence scopes,PASS,24,AC-ISSUE-0105-01/AC-ISSUE-0105-02/AC-ISSUE-0105-03/AC-ISSUE-0105-04/AC-ISSUE-0105-05/AC-ISSUE-0105-06,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0330,Implementable story,STORY-0220,TASK-0220,EPIC-037,Arquiteto,BC-012,PASS,4,STORY-0061/STORY-0156/STORY-0184/STORY-0397,PASS,contracts/contexts/results_reporting/rep/persistencia-e-exportacao-escalavel-de-resultados-por/** | docs/02-architecture/design-reviews/persistencia-e-exportacao-escalavel-de-resultados-por/**,APPLICABLE,PASS,get_jobs_jobid_results/get_attempts_attemptid_diagnostics/get_results_resultid/post_results_resultid_exports/get_exports_exportid/get_results_id_comparisons,APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,ADR-010/ADR-011/ADR-012/ADR-014,NOT_APPLICABLE,PASS,ADR-046/ADR-048,NOT_APPLICABLE,PASS,,PASS,test_batch_execution_decision_03/test_batch_execution_decision_05/test_gcp_lifecycle_roundtrip_exports_provenance/test_manifest_lineage_reproduction_bundle/test_epic_037_contrato,PRODUCT_AND_EVIDENCE,PASS,Manifest,evidence/implementation/epic-037/story-0220/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0330-01/AC-ISSUE-0330-02/AC-ISSUE-0330-03/AC-ISSUE-0330-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-010,ISSUE-0331,Implementable story,STORY-0221,TASK-0221,EPIC-037,Backend,BC-012,PASS,2,STORY-0743/STORY-0744,PASS,src/backend/dsgeorref/contexts/results_reporting/application/persistencia-e-exportacao-escalavel-de-resultados-por/consolidacao/** | src/backend/dsgeorref/contexts/results_reporting/adapters/persistencia-e-exportacao-escalavel-de-resultados-por/consolidacao/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-018/ADR-019/ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_story_0221_slice_consolidation,PRODUCT_AND_EVIDENCE,PASS,Manifest,evidence/implementation/epic-037/story-0221/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0331-01/AC-ISSUE-0331-02/AC-ISSUE-0331-03/AC-ISSUE-0331-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0332,Implementable story,STORY-0222,TASK-0222,EPIC-037,Backend,BC-012,PASS,1,STORY-0220,PASS,src/backend/dsgeorref/contexts/results_reporting/application/persistencia-e-exportacao-escalavel-de-resultados-por/** | src/backend/dsgeorref/contexts/results_reporting/adapters/persistencia-e-exportacao-escalavel-de-resultados-por/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-018/ADR-019/ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_epic_037_exportacao,PRODUCT_AND_EVIDENCE,PASS,Manifest,evidence/implementation/epic-037/story-0222/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0332-01/AC-ISSUE-0332-02/AC-ISSUE-0332-03/AC-ISSUE-0332-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0333,Implementable story,STORY-0223,TASK-0223,EPIC-037,Frontend,BC-012,PASS,1,STORY-0220,PASS,src/frontend/src/contexts/results_reporting/features/persistencia-e-exportacao-escalavel-de-resultados-por/**,APPLICABLE,PASS,get_jobs_jobid_results/get_attempts_attemptid_diagnostics/get_results_resultid/post_results_resultid_exports/get_exports_exportid/get_results_id_comparisons,APPLICABLE,PASS,ADR-025,APPLICABLE,PASS,ADR-010/ADR-011/ADR-012/ADR-014,NOT_APPLICABLE,PASS,ADR-046/ADR-050,NOT_APPLICABLE,PASS,,PASS,test_batch_execution_decision_01/test_success_failure_name_relative_path_exports/test_quality_profile_metric_threshold_gate_lineage/test_input_output_deformation_profile_and_heatmap/test_epic_037_superficie,PRODUCT_AND_EVIDENCE,PASS,Manifest,evidence/implementation/epic-037/story-0223/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0333-01/AC-ISSUE-0333-02/AC-ISSUE-0333-03/AC-ISSUE-0333-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0334,Implementable story,STORY-0224,TASK-0224,EPIC-037,QA,BC-012,PASS,3,STORY-0221/STORY-0222/STORY-0223,PASS,tests/rep/persistencia-e-exportacao-escalavel-de-resultados-por/** | tools/quality/contexts/results_reporting/persistencia-e-exportacao-escalavel-de-resultados-por/** | .github/workflows/persistencia-e-exportacao-escalavel-de-resultados-por.yaml,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_epic_037_escala,PRODUCT_AND_EVIDENCE,PASS,Manifest,evidence/qa/epic-037/story-0224/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0334-01/AC-ISSUE-0334-02/AC-ISSUE-0334-03/AC-ISSUE-0334-04,PASS,QA/Reviewer,PASS
SPRINT-010,ISSUE-0335,Implementable story,STORY-0225,TASK-0225,EPIC-037,Reviewer,BC-012,PASS,1,STORY-0224,PASS,evidence/reviews/persistencia-e-exportacao-escalavel-de-resultados-por/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_epic_037_aceite_happy_path/test_epic_037_aceite_negative_paths,PRODUCT_AND_EVIDENCE,PASS,Audit/Manifest/Lineage,evidence/reviews/epic-037/story-0225/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0335-01/AC-ISSUE-0335-02/AC-ISSUE-0335-03/AC-ISSUE-0335-04,PASS,Reviewer,PASS
SPRINT-010,ISSUE-0336,Implementable story,STORY-0226,TASK-0226,EPIC-038,Arquiteto,BC-007,PASS,2,STORY-0142/STORY-0225,PASS,contracts/contexts/geometric_quality/rep/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/** | docs/02-architecture/design-reviews/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/**,APPLICABLE,PASS,get_attempts_attemptid_quality/get_attempts_attemptid_sgv/get_attempts_attemptid_deformation,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-010/ADR-011/ADR-014,APPLICABLE,PASS,ADR-046,NOT_APPLICABLE,PASS,,PASS,test_epic_038_contrato,EVIDENCE_ONLY,PASS,,evidence/implementation/epic-038/story-0226/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0336-01/AC-ISSUE-0336-02/AC-ISSUE-0336-03/AC-ISSUE-0336-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-010,ISSUE-0337,Implementable story,STORY-0227,TASK-0227,EPIC-038,Backend,BC-007,PASS,1,STORY-0226,PASS,src/backend/dsgeorref/contexts/geometric_quality/application/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/** | src/backend/dsgeorref/contexts/geometric_quality/adapters/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-046,NOT_APPLICABLE,PASS,,PASS,test_deformation_summary_heatmap_dense_consistency/test_epic_038_persistencia_roundtrip/test_epic_038_persistencia_recovery,EVIDENCE_ONLY,PASS,ResultSnapshot,evidence/implementation/epic-038/story-0227/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0337-01/AC-ISSUE-0337-02/AC-ISSUE-0337-03/AC-ISSUE-0337-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0338,Implementable story,STORY-0228,TASK-0228,EPIC-038,Backend,BC-007,PASS,1,STORY-0226,PASS,src/backend/dsgeorref/contexts/geometric_quality/application/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/** | src/backend/dsgeorref/contexts/geometric_quality/adapters/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-046,NOT_APPLICABLE,PASS,,PASS,test_epic_038_exportacao,EVIDENCE_ONLY,PASS,,evidence/implementation/epic-038/story-0228/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0338-01/AC-ISSUE-0338-02/AC-ISSUE-0338-03/AC-ISSUE-0338-04,PASS,QA/Reviewer,PASS
SPRINT-010,ISSUE-0339,Implementable story,STORY-0229,TASK-0229,EPIC-038,Frontend,BC-007,PASS,1,STORY-0226,PASS,src/frontend/src/contexts/geometric_quality/features/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/**,APPLICABLE,PASS,get_attempts_attemptid_quality/get_attempts_attemptid_sgv/get_attempts_attemptid_deformation,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-010/ADR-011/ADR-014,APPLICABLE,PASS,ADR-046,NOT_APPLICABLE,PASS,,PASS,test_epic_038_superficie,EVIDENCE_ONLY,PASS,,evidence/implementation/epic-038/story-0229/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0339-01/AC-ISSUE-0339-02/AC-ISSUE-0339-03/AC-ISSUE-0339-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0340,Implementable story,STORY-0230,TASK-0230,EPIC-038,QA,BC-007,PASS,3,STORY-0227/STORY-0228/STORY-0229,PASS,tests/rep/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/** | tools/quality/contexts/geometric_quality/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/** | .github/workflows/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag.yaml,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-046,NOT_APPLICABLE,PASS,,PASS,test_epic_038_escala,EVIDENCE_ONLY,PASS,,evidence/qa/epic-038/story-0230/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0340-01/AC-ISSUE-0340-02/AC-ISSUE-0340-03/AC-ISSUE-0340-04,PASS,QA/Reviewer,PASS
SPRINT-010,ISSUE-0341,Implementable story,STORY-0231,TASK-0231,EPIC-038,Reviewer,BC-007,PASS,1,STORY-0230,PASS,evidence/reviews/metricas-heatmap-amostrado-e-diagnostico-denso-do-imag/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-046,NOT_APPLICABLE,PASS,,PASS,test_epic_038_aceite_happy_path/test_epic_038_aceite_negative_paths,PRODUCT_AND_EVIDENCE,PASS,Audit/Lineage,evidence/reviews/epic-038/story-0231/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0341-01/AC-ISSUE-0341-02/AC-ISSUE-0341-03/AC-ISSUE-0341-04,PASS,Reviewer,PASS
SPRINT-010,ISSUE-0406,Implementable story,STORY-0296,TASK-0296,EPIC-049,Arquiteto,BC-013,PASS,6,STORY-0020/STORY-0061/STORY-0281/STORY-0390/STORY-0397/STORY-0417,PASS,contracts/contexts/artifact_provenance/dat/lineage-normalizado-manifestos-e-bundle-de-reproducao/** | docs/02-architecture/design-reviews/lineage-normalizado-manifestos-e-bundle-de-reproducao/**,APPLICABLE,PASS,get_artifact_sets_artifactsetid_manifest/post_admin_backups/post_admin_restores_validate/get_admin_retention_policies/patch_admin_retention_policies,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,ADR-010/ADR-011/ADR-012,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_checkpoint_compatibility_invalidation_lineage/test_manifest_lineage_reproduction_bundle/test_retention_policy_protected_lineage_hold_dry_run/test_epic_049_contrato,PRODUCT_AND_EVIDENCE,PASS,Manifest/Lineage,evidence/implementation/epic-049/story-0296/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0406-01/AC-ISSUE-0406-02/AC-ISSUE-0406-03/AC-ISSUE-0406-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-010,ISSUE-0407,Implementable story,STORY-0297,TASK-0297,EPIC-049,Backend,BC-013,PASS,1,STORY-0296,PASS,src/backend/dsgeorref/contexts/artifact_provenance/application/lineage-normalizado-manifestos-e-bundle-de-reproducao/** | src/backend/dsgeorref/contexts/artifact_provenance/adapters/lineage-normalizado-manifestos-e-bundle-de-reproducao/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-018/ADR-019/ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-047,APPLICABLE,PASS,ADR-052/ADR-053,PASS,test_backupset_consistency_manifest_external_roots/test_content_addressed_cache_license_retention_lineage_gc/test_persistence_classes_recomputability_lineage_retention_and_resume/test_scientific_reproducibility_record_replay_levels_promotion_matrix_and_retention/test_epic_049_persistencia_roundtrip/test_epic_049_persistencia_recovery,PRODUCT_AND_EVIDENCE,PASS,Manifest/Lineage,evidence/implementation/epic-049/story-0297/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0407-01/AC-ISSUE-0407-02/AC-ISSUE-0407-03/AC-ISSUE-0407-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0408,Implementable story,STORY-0298,TASK-0298,EPIC-049,Backend,BC-013,PASS,1,STORY-0296,PASS,src/backend/dsgeorref/contexts/artifact_provenance/application/lineage-normalizado-manifestos-e-bundle-de-reproducao/** | src/backend/dsgeorref/contexts/artifact_provenance/adapters/lineage-normalizado-manifestos-e-bundle-de-reproducao/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-018/ADR-019/ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_epic_049_armazenamento_roundtrip/test_epic_049_armazenamento_recovery,PRODUCT_AND_EVIDENCE,PASS,Manifest/Lineage,evidence/implementation/epic-049/story-0298/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0408-01/AC-ISSUE-0408-02/AC-ISSUE-0408-03/AC-ISSUE-0408-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0409,Implementable story,STORY-0299,TASK-0299,EPIC-049,Backend,BC-013,PASS,1,STORY-0296,PASS,src/backend/dsgeorref/contexts/artifact_provenance/application/lineage-normalizado-manifestos-e-bundle-de-reproducao/** | src/backend/dsgeorref/contexts/artifact_provenance/adapters/lineage-normalizado-manifestos-e-bundle-de-reproducao/**,APPLICABLE,PASS,get_artifact_sets_artifactsetid_manifest/post_admin_backups/post_admin_restores_validate/get_admin_retention_policies/patch_admin_retention_policies,APPLICABLE,PASS,ADR-018/ADR-019/ADR-025,NOT_APPLICABLE,PASS,ADR-010/ADR-011/ADR-012,NOT_APPLICABLE,PASS,ADR-048,NOT_APPLICABLE,PASS,,PASS,test_immutable_snapshots_current_view_historical_metrics/test_correctionset_new_attempt_full_sgv_immutable_history/test_epic_049_integracao,PRODUCT_AND_EVIDENCE,PASS,Manifest/Lineage,evidence/implementation/epic-049/story-0299/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0409-01/AC-ISSUE-0409-02/AC-ISSUE-0409-03/AC-ISSUE-0409-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0410,Implementable story,STORY-0300,TASK-0300,EPIC-049,Security,BC-013,PASS,3,STORY-0297/STORY-0298/STORY-0299,PASS,src/backend/dsgeorref/contexts/artifact_provenance/adapters/security/lineage-normalizado-manifestos-e-bundle-de-reproducao/** | tests/security/contexts/artifact_provenance/lineage-normalizado-manifestos-e-bundle-de-reproducao/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-052/ADR-053,PASS,test_inference_first_no_training_or_weight_mutation_in_jobs/test_epic_049_resiliencia,PRODUCT_AND_EVIDENCE,PASS,Manifest/Lineage,evidence/security/epic-049/story-0300/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0410-01/AC-ISSUE-0410-02/AC-ISSUE-0410-03/AC-ISSUE-0410-04,PASS,QA/Reviewer,PASS
SPRINT-010,ISSUE-0411,Implementable story,STORY-0301,TASK-0301,EPIC-049,Reviewer,BC-013,PASS,1,STORY-0300,PASS,evidence/reviews/lineage-normalizado-manifestos-e-bundle-de-reproducao/**,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-025,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_epic_049_aceite_happy_path/test_epic_049_aceite_negative_paths,PRODUCT_AND_EVIDENCE,PASS,Audit/Manifest/Lineage,evidence/reviews/epic-049/story-0301/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0411-01/AC-ISSUE-0411-02/AC-ISSUE-0411-03/AC-ISSUE-0411-04,PASS,Reviewer,PASS
SPRINT-010,ISSUE-0489,Implementable story,STORY-0379,TASK-0379,EPIC-061,Arquiteto,BC-013,PASS,3,STORY-0061/STORY-0301/STORY-0364,PASS,contracts/contexts/artifact_provenance/dat/cache-enderecado-por-conteudo-deduplicacao-quotas-rete/** | docs/02-architecture/design-reviews/cache-enderecado-por-conteudo-deduplicacao-quotas-rete/**,APPLICABLE,PASS,get_artifact_sets_artifactsetid_manifest/post_admin_backups/post_admin_restores_validate/get_admin_retention_policies/patch_admin_retention_policies,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-010/ADR-011/ADR-012,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_provider_policy_manifest_asset_license_record_expiry_attribution_and_fail_closed_acquisition/test_epic_061_contrato,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-061/story-0379/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0489-01/AC-ISSUE-0489-02/AC-ISSUE-0489-03/AC-ISSUE-0489-04,PASS,Arquiteto/Reviewer,PASS
SPRINT-010,ISSUE-0490,Implementable story,STORY-0380,TASK-0380,EPIC-061,Backend,BC-013,PASS,1,STORY-0379,PASS,src/backend/dsgeorref/contexts/artifact_provenance/application/cache-enderecado-por-conteudo-deduplicacao-quotas-rete/** | src/backend/dsgeorref/contexts/artifact_provenance/adapters/cache-enderecado-por-conteudo-deduplicacao-quotas-rete/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-018/ADR-019,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,ADR-047,NOT_APPLICABLE,PASS,,PASS,test_content_addressed_cache_license_retention_lineage_gc/test_epic_061_persistencia_roundtrip/test_epic_061_persistencia_recovery,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-061/story-0380/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0490-01/AC-ISSUE-0490-02/AC-ISSUE-0490-03/AC-ISSUE-0490-04,PASS,Arquiteto/QA/Reviewer,PASS
SPRINT-010,ISSUE-0491,Implementable story,STORY-0381,TASK-0381,EPIC-061,Backend,BC-013,PASS,1,STORY-0379,PASS,src/backend/dsgeorref/contexts/artifact_provenance/application/cache-enderecado-por-conteudo-deduplicacao-quotas-rete/** | src/backend/dsgeorref/contexts/artifact_provenance/adapters/cache-enderecado-por-conteudo-deduplicacao-quotas-rete/**,NOT_APPLICABLE,PASS,,APPLICABLE,PASS,ADR-018/ADR-019,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,NOT_APPLICABLE,PASS,,PASS,test_epic_061_armazenamento_roundtrip/test_epic_061_armazenamento_recovery,PRODUCT_AND_EVIDENCE,PASS,Lineage,evidence/implementation/epic-061/story-0381/ | commit candidato e relatório de testes,PASS,4,AC-ISSUE-0491-01/AC-ISSUE-0491-02/AC-ISSUE-0491-03/AC-ISSUE-0491-04,PASS,Arquiteto/QA/Reviewer,PASS
