story_id,issue_id,task_id,epic_id,sprint,domain,bounded_context,bounded_context_name,type,status,role,title,dependencies,requirements,file,governing_adrs,requirement_basis,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
STORY-0622,ISSUE-0732,TASK-0622,EPIC-100,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,Integrar ao ProcessingPlan e pipeline: Workspace e lifecycle de âncoras,STORY-0619,,STORY-0622-ISSUE-0732-integrar-ao-processingplan-e-pipeline-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049/ADR-055,DERIVED_CONTROL,AC-ISSUE-0732-01/AC-ISSUE-0732-02/AC-ISSUE-0732-03/AC-ISSUE-0732-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0623,ISSUE-0733,TASK-0623,EPIC-100,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Produzir métricas, diagnóstico e lineage: Workspace e lifecycle de âncoras",STORY-0619,,STORY-0623-ISSUE-0733-produzir-metricas-diagnostico-e-lineage-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049/ADR-055,DERIVED_CONTROL,AC-ISSUE-0733-01/AC-ISSUE-0733-02/AC-ISSUE-0733-03/AC-ISSUE-0733-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0624,ISSUE-0734,TASK-0624,EPIC-100,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,QA,"Executar benchmark, negativos e regressão científica: Workspace e lifecycle de âncoras",STORY-0620/STORY-0621/STORY-0622/STORY-0623,,STORY-0624-ISSUE-0734-executar-benchmark-negativos-e-regressao-cientifica-workspace-e-lifecycle.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049,DERIVED_CONTROL,AC-ISSUE-0734-01/AC-ISSUE-0734-02/AC-ISSUE-0734-03/AC-ISSUE-0734-04,PASS,PASS,PASS,PASS,HIGH
STORY-0625,ISSUE-0735,TASK-0625,EPIC-100,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Reviewer,Auditar evidência científica e final: Workspace e lifecycle de âncoras,STORY-0624,,STORY-0625-ISSUE-0735-auditar-evidencia-cientifica-e-final-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049,DERIVED_CONTROL,AC-ISSUE-0735-01/AC-ISSUE-0735-02/AC-ISSUE-0735-03/AC-ISSUE-0735-04,PASS,PASS,PASS,PASS,HIGH
STORY-0626,ISSUE-0736,TASK-0626,EPIC-101,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Arquiteto,Definir contrato científico e invariantes: Relative Mosaic Verifier e promotion lifecycle,,REQ-RMV-001,STORY-0626-ISSUE-0736-definir-contrato-cientifico-e-invariantes-relative-mosaic-verifier-e-promo.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,MIXED,AC-ISSUE-0736-01/AC-ISSUE-0736-02/AC-ISSUE-0736-03/AC-ISSUE-0736-04,PASS,PASS,PASS,PASS,HIGH
STORY-0627,ISSUE-0737,TASK-0627,EPIC-101,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Preparar corpus, fixtures e representação tipada: Relative Mosaic Verifier e promotion lifecycle",STORY-0626,REQ-RMV-002/REQ-RMV-003/REQ-RMV-004,STORY-0627-ISSUE-0737-preparar-corpus-fixtures-e-representacao-tipada-relative-mosaic-verifier-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,MIXED,AC-ISSUE-0737-01/AC-ISSUE-0737-02/AC-ISSUE-0737-03/AC-ISSUE-0737-04,PASS,PASS,PASS,PASS,HIGH
STORY-0628,ISSUE-0738,TASK-0628,EPIC-101,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,Implementar o núcleo algorítmico: Relative Mosaic Verifier e promotion lifecycle,STORY-0626,,STORY-0628-ISSUE-0738-implementar-o-nucleo-algoritmico-relative-mosaic-verifier-e-promotion-life.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0738-01/AC-ISSUE-0738-02/AC-ISSUE-0738-03/AC-ISSUE-0738-04,PASS,PASS,PASS,PASS,HIGH
STORY-0629,ISSUE-0739,TASK-0629,EPIC-101,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,Integrar ao ProcessingPlan e pipeline: Relative Mosaic Verifier e promotion lifecycle,STORY-0626,,STORY-0629-ISSUE-0739-integrar-ao-processingplan-e-pipeline-relative-mosaic-verifier-e-promotion.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0739-01/AC-ISSUE-0739-02/AC-ISSUE-0739-03/AC-ISSUE-0739-04,PASS,PASS,PASS,PASS,HIGH
STORY-0630,ISSUE-0740,TASK-0630,EPIC-101,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Produzir métricas, diagnóstico e lineage: Relative Mosaic Verifier e promotion lifecycle",STORY-0626,,STORY-0630-ISSUE-0740-produzir-metricas-diagnostico-e-lineage-relative-mosaic-verifier-e-promoti.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0740-01/AC-ISSUE-0740-02/AC-ISSUE-0740-03/AC-ISSUE-0740-04,PASS,PASS,PASS,PASS,HIGH
STORY-0631,ISSUE-0741,TASK-0631,EPIC-101,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,QA,"Executar benchmark, negativos e regressão científica: Relative Mosaic Verifier e promotion lifecycle",STORY-0627/STORY-0628/STORY-0629/STORY-0630,,STORY-0631-ISSUE-0741-executar-benchmark-negativos-e-regressao-cientifica-relative-mosaic-verifi.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0741-01/AC-ISSUE-0741-02/AC-ISSUE-0741-03/AC-ISSUE-0741-04,PASS,PASS,PASS,PASS,HIGH
STORY-0632,ISSUE-0742,TASK-0632,EPIC-101,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Reviewer,Auditar evidência científica e final: Relative Mosaic Verifier e promotion lifecycle,STORY-0631,,STORY-0632-ISSUE-0742-auditar-evidencia-cientifica-e-final-relative-mosaic-verifier-e-promotion.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0742-01/AC-ISSUE-0742-02/AC-ISSUE-0742-03/AC-ISSUE-0742-04,PASS,PASS,PASS,PASS,HIGH
STORY-0633,ISSUE-0743,TASK-0633,EPIC-102,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Arquiteto,"Definir contrato científico e invariantes: Relatórios, visualização e exports do mosaico relativo",,,STORY-0633-ISSUE-0743-definir-contrato-cientifico-e-invariantes-relatorios-visualizacao-e-export.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0743-01/AC-ISSUE-0743-02/AC-ISSUE-0743-03/AC-ISSUE-0743-04,PASS,PASS,PASS,PASS,HIGH
STORY-0634,ISSUE-0744,TASK-0634,EPIC-102,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Preparar corpus, fixtures e representação tipada: Relatórios, visualização e exports do mosaico relativo",STORY-0633,REQ-RMR-001/REQ-RMR-003/REQ-RMR-004,STORY-0634-ISSUE-0744-preparar-corpus-fixtures-e-representacao-tipada-relatorios-visualizacao-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,MIXED,AC-ISSUE-0744-01/AC-ISSUE-0744-02/AC-ISSUE-0744-03/AC-ISSUE-0744-04,PASS,PASS,PASS,PASS,HIGH
STORY-0635,ISSUE-0745,TASK-0635,EPIC-102,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Implementar o núcleo algorítmico: Relatórios, visualização e exports do mosaico relativo",STORY-0633,REQ-RMR-002,STORY-0635-ISSUE-0745-implementar-o-nucleo-algoritmico-relatorios-visualizacao-e-exports-do-mosa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,MIXED,AC-ISSUE-0745-01/AC-ISSUE-0745-02/AC-ISSUE-0745-03/AC-ISSUE-0745-04,PASS,PASS,PASS,PASS,HIGH
STORY-0636,ISSUE-0746,TASK-0636,EPIC-102,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Integrar ao ProcessingPlan e pipeline: Relatórios, visualização e exports do mosaico relativo",STORY-0633,,STORY-0636-ISSUE-0746-integrar-ao-processingplan-e-pipeline-relatorios-visualizacao-e-exports-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0746-01/AC-ISSUE-0746-02/AC-ISSUE-0746-03/AC-ISSUE-0746-04,PASS,PASS,PASS,PASS,HIGH
STORY-0637,ISSUE-0747,TASK-0637,EPIC-102,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Produzir métricas, diagnóstico e lineage: Relatórios, visualização e exports do mosaico relativo",STORY-0633,,STORY-0637-ISSUE-0747-produzir-metricas-diagnostico-e-lineage-relatorios-visualizacao-e-exports.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0747-01/AC-ISSUE-0747-02/AC-ISSUE-0747-03/AC-ISSUE-0747-04,PASS,PASS,PASS,PASS,HIGH
STORY-0638,ISSUE-0748,TASK-0638,EPIC-102,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,QA,"Executar benchmark, negativos e regressão científica: Relatórios, visualização e exports do mosaico relativo",STORY-0634/STORY-0635/STORY-0636/STORY-0637,,STORY-0638-ISSUE-0748-executar-benchmark-negativos-e-regressao-cientifica-relatorios-visualizaca.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0748-01/AC-ISSUE-0748-02/AC-ISSUE-0748-03/AC-ISSUE-0748-04,PASS,PASS,PASS,PASS,HIGH
STORY-0639,ISSUE-0749,TASK-0639,EPIC-102,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Reviewer,"Auditar evidência científica e final: Relatórios, visualização e exports do mosaico relativo",STORY-0638,,STORY-0639-ISSUE-0749-auditar-evidencia-cientifica-e-final-relatorios-visualizacao-e-exports-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,DERIVED_CONTROL,AC-ISSUE-0749-01/AC-ISSUE-0749-02/AC-ISSUE-0749-03/AC-ISSUE-0749-04,PASS,PASS,PASS,PASS,HIGH
STORY-0640,ISSUE-0750,TASK-0640,EPIC-103,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Arquiteto,"Definir contrato científico e invariantes: Budgets, persistência e materialização do mosaico relativo",,,STORY-0640-ISSUE-0750-definir-contrato-cientifico-e-invariantes-budgets-persistencia-e-materiali.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,DERIVED_CONTROL,AC-ISSUE-0750-01/AC-ISSUE-0750-02/AC-ISSUE-0750-03/AC-ISSUE-0750-04,PASS,PASS,PASS,PASS,HIGH
STORY-0641,ISSUE-0751,TASK-0641,EPIC-103,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Preparar corpus, fixtures e representação tipada: Budgets, persistência e materialização do mosaico relativo",STORY-0640,REQ-RMQ-001/REQ-RMQ-002/REQ-RMQ-004,STORY-0641-ISSUE-0751-preparar-corpus-fixtures-e-representacao-tipada-budgets-persistencia-e-mat.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-036/ADR-039/ADR-041/ADR-042/ADR-043,MIXED,AC-ISSUE-0751-01/AC-ISSUE-0751-02/AC-ISSUE-0751-03/AC-ISSUE-0751-04,PASS,PASS,PASS,PASS,HIGH
STORY-0642,ISSUE-0752,TASK-0642,EPIC-103,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Implementar o núcleo algorítmico: Budgets, persistência e materialização do mosaico relativo",STORY-0640,REQ-RMQ-003,STORY-0642-ISSUE-0752-implementar-o-nucleo-algoritmico-budgets-persistencia-e-materializacao-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-036/ADR-041/ADR-042/ADR-043,MIXED,AC-ISSUE-0752-01/AC-ISSUE-0752-02/AC-ISSUE-0752-03/AC-ISSUE-0752-04,PASS,PASS,PASS,PASS,HIGH
STORY-0643,ISSUE-0753,TASK-0643,EPIC-103,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Integrar ao ProcessingPlan e pipeline: Budgets, persistência e materialização do mosaico relativo",STORY-0640,,STORY-0643-ISSUE-0753-integrar-ao-processingplan-e-pipeline-budgets-persistencia-e-materializaca.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,DERIVED_CONTROL,AC-ISSUE-0753-01/AC-ISSUE-0753-02/AC-ISSUE-0753-03/AC-ISSUE-0753-04,PASS,PASS,PASS,PASS,HIGH
STORY-0644,ISSUE-0754,TASK-0644,EPIC-103,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Geoprocessamento,"Produzir métricas, diagnóstico e lineage: Budgets, persistência e materialização do mosaico relativo",STORY-0640,,STORY-0644-ISSUE-0754-produzir-metricas-diagnostico-e-lineage-budgets-persistencia-e-materializa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,DERIVED_CONTROL,AC-ISSUE-0754-01/AC-ISSUE-0754-02/AC-ISSUE-0754-03/AC-ISSUE-0754-04,PASS,PASS,PASS,PASS,HIGH
STORY-0645,ISSUE-0755,TASK-0645,EPIC-103,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,QA,"Executar benchmark, negativos e regressão científica: Budgets, persistência e materialização do mosaico relativo",STORY-0641/STORY-0642/STORY-0643/STORY-0644,,STORY-0645-ISSUE-0755-executar-benchmark-negativos-e-regressao-cientifica-budgets-persistencia-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,DERIVED_CONTROL,AC-ISSUE-0755-01/AC-ISSUE-0755-02/AC-ISSUE-0755-03/AC-ISSUE-0755-04,PASS,PASS,PASS,PASS,HIGH
STORY-0646,ISSUE-0756,TASK-0646,EPIC-103,SPRINT-008,GEO,BC-008,Mosaico Relativo,Story,planned,Reviewer,"Auditar evidência científica e final: Budgets, persistência e materialização do mosaico relativo",STORY-0645,,STORY-0646-ISSUE-0756-auditar-evidencia-cientifica-e-final-budgets-persistencia-e-materializacao.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,DERIVED_CONTROL,AC-ISSUE-0756-01/AC-ISSUE-0756-02/AC-ISSUE-0756-03/AC-ISSUE-0756-04,PASS,PASS,PASS,PASS,HIGH
STORY-0647,ISSUE-0757,TASK-0647,EPIC-104,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Arquiteto,"Definir estados, envelopes e invariantes: Snapshots, replay e bundles do scheduler",,,STORY-0647-ISSUE-0757-definir-estados-envelopes-e-invariantes-snapshots-replay-e-bundles-do-sche.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016,DERIVED_CONTROL,AC-ISSUE-0757-01/AC-ISSUE-0757-02/AC-ISSUE-0757-03/AC-ISSUE-0757-04,PASS,PASS,PASS,PASS,HIGH
STORY-0648,ISSUE-0758,TASK-0648,EPIC-104,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Implementar modelo e application services: Snapshots, replay e bundles do scheduler",STORY-0647,REQ-SRP-003/REQ-SRP-004,STORY-0648-ISSUE-0758-implementar-modelo-e-application-services-snapshots-replay-e-bundles-do-sc.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-053,MIXED,AC-ISSUE-0758-01/AC-ISSUE-0758-02/AC-ISSUE-0758-03/AC-ISSUE-0758-04,PASS,PASS,PASS,PASS,HIGH
STORY-0649,ISSUE-0759,TASK-0649,EPIC-104,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Implementar runner, worker ou scheduler: Snapshots, replay e bundles do scheduler",STORY-0647,REQ-SRP-002,STORY-0649-ISSUE-0759-implementar-runner-worker-ou-scheduler-snapshots-replay-e-bundles-do-sched.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-037,MIXED,AC-ISSUE-0759-01/AC-ISSUE-0759-02/AC-ISSUE-0759-03/AC-ISSUE-0759-04,PASS,PASS,PASS,PASS,HIGH
STORY-0650,ISSUE-0760,TASK-0650,EPIC-104,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Backend,"Expor comandos, progresso e reconciliação: Snapshots, replay e bundles do scheduler",STORY-0647,,STORY-0650-ISSUE-0760-expor-comandos-progresso-e-reconciliacao-snapshots-replay-e-bundles-do-sch.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0760-01/AC-ISSUE-0760-02/AC-ISSUE-0760-03/AC-ISSUE-0760-04,PASS,PASS,PASS,PASS,HIGH
STORY-0651,ISSUE-0761,TASK-0651,EPIC-104,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,DevOps,"Automatizar testes de resiliência, retry e recuperação: Snapshots, replay e bundles do scheduler",STORY-0647,,STORY-0651-ISSUE-0761-implementar-falhas-retry-e-recuperacao-snapshots-replay-e-bundles-do-sched.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0761-01/AC-ISSUE-0761-02/AC-ISSUE-0761-03/AC-ISSUE-0761-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0652,ISSUE-0762,TASK-0652,EPIC-104,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,QA,"Executar integração real, carga e fault injection: Snapshots, replay e bundles do scheduler",STORY-0648/STORY-0649/STORY-0650/STORY-0651,REQ-SRP-001,STORY-0652-ISSUE-0762-executar-integracao-real-carga-e-fault-injection-snapshots-replay-e-bundle.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-053,MIXED,AC-ISSUE-0762-01/AC-ISSUE-0762-02/AC-ISSUE-0762-03/AC-ISSUE-0762-04,PASS,PASS,PASS,PASS,HIGH
STORY-0653,ISSUE-0763,TASK-0653,EPIC-104,SPRINT-004,JOB,BC-010,Orquestração de Jobs e Recursos,Story,planned,Reviewer,"Auditar evidência e integração final: Snapshots, replay e bundles do scheduler",STORY-0652,,STORY-0653-ISSUE-0763-auditar-evidencia-e-integracao-final-snapshots-replay-e-bundles-do-schedul.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0763-01/AC-ISSUE-0763-02/AC-ISSUE-0763-03/AC-ISSUE-0763-04,PASS,PASS,PASS,PASS,HIGH
STORY-0654,ISSUE-0764,TASK-0654,EPIC-105,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Arquiteto,"Definir modelo, invariantes e contratos de dados: Registry de schemas e compatibilidade de artifacts",,REQ-SCM-001/REQ-UPG-004,STORY-0654-ISSUE-0764-definir-modelo-invariantes-e-contratos-de-dados-registry-de-schemas-e-comp.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-035/ADR-053,MIXED,AC-ISSUE-0764-01/AC-ISSUE-0764-02/AC-ISSUE-0764-03/AC-ISSUE-0764-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0655,ISSUE-0765,TASK-0655,EPIC-105,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,Implementar persistência e migrations: Registry de schemas e compatibilidade de artifacts,STORY-0654,REQ-SCM-003,STORY-0655-ISSUE-0765-implementar-persistencia-e-migrations-registry-de-schemas-e-compatibilidad.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-053,MIXED,AC-ISSUE-0765-01/AC-ISSUE-0765-02/AC-ISSUE-0765-03/AC-ISSUE-0765-04,PASS,PASS,PASS,PASS,HIGH
STORY-0656,ISSUE-0766,TASK-0656,EPIC-105,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,Implementar armazenamento e lifecycle: Registry de schemas e compatibilidade de artifacts,STORY-0654,,STORY-0656-ISSUE-0766-implementar-armazenamento-e-lifecycle-registry-de-schemas-e-compatibilidad.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0766-01/AC-ISSUE-0766-02/AC-ISSUE-0766-03/AC-ISSUE-0766-04,PASS,PASS,PASS,PASS,HIGH
STORY-0657,ISSUE-0767,TASK-0657,EPIC-105,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Backend,Expor serviços e integrar consumers: Registry de schemas e compatibilidade de artifacts,STORY-0654,,STORY-0657-ISSUE-0767-expor-servicos-e-integrar-consumers-registry-de-schemas-e-compatibilidade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019,DERIVED_CONTROL,AC-ISSUE-0767-01/AC-ISSUE-0767-02/AC-ISSUE-0767-03/AC-ISSUE-0767-04,PASS,PASS,PASS,PASS,HIGH
STORY-0658,ISSUE-0768,TASK-0658,EPIC-105,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Security,"Validar segurança, recuperação e concorrência: Registry de schemas e compatibilidade de artifacts",STORY-0655/STORY-0656/STORY-0657,REQ-UPG-005,STORY-0658-ISSUE-0768-validar-seguranca-recuperacao-e-concorrencia-registry-de-schemas-e-compati.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032/ADR-035,MIXED,AC-ISSUE-0768-01/AC-ISSUE-0768-02/AC-ISSUE-0768-03/AC-ISSUE-0768-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0659,ISSUE-0769,TASK-0659,EPIC-105,SPRINT-010,DAT,BC-013,"Artifacts, Proveniência e Lifecycle",Story,planned,Reviewer,Executar QA e auditoria final: Registry de schemas e compatibilidade de artifacts,STORY-0658,,STORY-0659-ISSUE-0769-executar-qa-e-auditoria-final-registry-de-schemas-e-compatibilidade-de-art.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,DERIVED_CONTROL,AC-ISSUE-0769-01/AC-ISSUE-0769-02/AC-ISSUE-0769-03/AC-ISSUE-0769-04,PASS,PASS,PASS,PASS,HIGH
STORY-0660,ISSUE-0770,TASK-0660,EPIC-106,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,Tech Lead,"Definir gate, versão e critérios de release: Migrations compatíveis, upgrade e downgrade seguro",,REQ-SCM-004,STORY-0660-ISSUE-0770-definir-gate-versao-e-criterios-de-release-migrations-compativeis-upgrade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-026/ADR-035,MIXED,AC-ISSUE-0770-01/AC-ISSUE-0770-02/AC-ISSUE-0770-03/AC-ISSUE-0770-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0661,ISSUE-0771,TASK-0661,EPIC-106,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,DevOps,"Implementar pipeline e artifacts de release: Migrations compatíveis, upgrade e downgrade seguro",STORY-0660,,STORY-0661-ISSUE-0771-implementar-pipeline-e-artifacts-de-release-migrations-compativeis-upgrade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-026/ADR-033/ADR-034,DERIVED_CONTROL,AC-ISSUE-0771-01/AC-ISSUE-0771-02/AC-ISSUE-0771-03/AC-ISSUE-0771-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0662,ISSUE-0772,TASK-0662,EPIC-106,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,DevOps,"Implementar upgrade, rollback e compatibilidade: Migrations compatíveis, upgrade e downgrade seguro",STORY-0660,REQ-SCM-002/REQ-UPG-002,STORY-0662-ISSUE-0772-implementar-upgrade-rollback-e-compatibilidade-migrations-compativeis-upgr.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-026/ADR-033/ADR-034,MIXED,AC-ISSUE-0772-01/AC-ISSUE-0772-02/AC-ISSUE-0772-03/AC-ISSUE-0772-04,PASS,PASS,PASS,PASS,CRITICAL
STORY-0663,ISSUE-0773,TASK-0663,EPIC-106,SPRINT-012,REL,BC-015,"Release, Instalação e Supply Chain",Story,planned,Security,"Gerar evidências, SBOM e attestations: Migrations compatíveis, upgrade e downgrade seguro",STORY-0660,,STORY-0663-ISSUE-0773-gerar-evidencias-sbom-e-attestations-migrations-compativeis-upgrade-e-down.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-026/ADR-030/ADR-031/ADR-032,DERIVED_CONTROL,AC-ISSUE-0773-01/AC-ISSUE-0773-02/AC-ISSUE-0773-03/AC-ISSUE-0773-04,PASS,PASS,PASS,PASS,CRITICAL
